ID,NAME,説明 (日本語-japanese),描述 (中文-chinese),Опис (українська-ukrainian),Beschreibung (deutsch-german),Описание (русский-russian),La description (français-french),설명 (한국어-korean)
205003,Nomad Ashes +3,放浪の民の遺灰＋３,流浪民族的骨灰＋３,Попіл кочівника +3,,Прах кочевника +3,,
205004,Nomad Ashes +4,放浪の民の遺灰＋４,流浪民族的骨灰＋４,Попіл кочівника +4,,Прах кочевника +4,,
205005,Nomad Ashes +5,放浪の民の遺灰＋５,流浪民族的骨灰＋５,Попіл кочівника +5,,Прах кочевника +5,,
205006,Nomad Ashes +6,放浪の民の遺灰＋６,流浪民族的骨灰＋６,Попіл кочівника +6,,Прах кочевника +6,,
205007,Nomad Ashes +7,放浪の民の遺灰＋７,流浪民族的骨灰＋７,Попіл кочівника +7,,Прах кочевника +7,,
205008,Nomad Ashes +8,放浪の民の遺灰＋８,流浪民族的骨灰＋８,Попіл кочівника +8,,Прах кочевника +8,,
205009,Nomad Ashes +9,放浪の民の遺灰＋９,流浪民族的骨灰＋９,Попіл кочівника +9,,Прах кочевника +9,,
205010,Nomad Ashes +10,放浪の民の遺灰＋１０,流浪民族的骨灰＋１０,Попіл кочівника +10,,Прах кочевника +10,,
206000,Nightmaiden & Swordstress Puppets,夜巫女と剣士の傀儡,黑夜女巫与剑士的傀儡,Ляльки служниці ночі та мечниці,,Куклы ночной служанки и мечницы,,
206001,Nightmaiden & Swordstress Puppets +1,夜巫女と剣士の傀儡＋１,黑夜女巫与剑士的傀儡＋１,Ляльки служниці ночі та мечниці +1,,Куклы ночной служанки и мечницы +1,,
206002,Nightmaiden & Swordstress Puppets +2,夜巫女と剣士の傀儡＋２,黑夜女巫与剑士的傀儡＋２,Ляльки служниці ночі та мечниці +2,,Куклы ночной служанки и мечницы +2,,
206003,Nightmaiden & Swordstress Puppets +3,夜巫女と剣士の傀儡＋３,黑夜女巫与剑士的傀儡＋３,Ляльки служниці ночі та мечниці +3,,Куклы ночной служанки и мечницы +3,,
206004,Nightmaiden & Swordstress Puppets +4,夜巫女と剣士の傀儡＋４,黑夜女巫与剑士的傀儡＋４,Ляльки служниці ночі та мечниці +4,,Куклы ночной служанки и мечницы +4,,
206005,Nightmaiden & Swordstress Puppets +5,夜巫女と剣士の傀儡＋５,黑夜女巫与剑士的傀儡＋５,Ляльки служниці ночі та мечниці +5,,Куклы ночной служанки и мечницы +5,,
206006,Nightmaiden & Swordstress Puppets +6,夜巫女と剣士の傀儡＋６,黑夜女巫与剑士的傀儡＋６,Ляльки служниці ночі та мечниці +6,,Куклы ночной служанки и мечницы +6,,
206007,Nightmaiden & Swordstress Puppets +7,夜巫女と剣士の傀儡＋７,黑夜女巫与剑士的傀儡＋７,Ляльки служниці ночі та мечниці +7,,Куклы ночной служанки и мечницы +7,,
206008,Nightmaiden & Swordstress Puppets +8,夜巫女と剣士の傀儡＋８,黑夜女巫与剑士的傀儡＋８,Ляльки служниці ночі та мечниці +8,,Куклы ночной служанки и мечницы +8,,
206009,Nightmaiden & Swordstress Puppets +9,夜巫女と剣士の傀儡＋９,黑夜女巫与剑士的傀儡＋９,Ляльки служниці ночі та мечниці +9,,Куклы ночной служанки и мечницы +9,,
206010,Nightmaiden & Swordstress Puppets +10,夜巫女と剣士の傀儡＋１０,黑夜女巫与剑士的傀儡＋１０,Ляльки служниці ночі та мечниці +10,,Куклы ночной служанки и мечницы +10,,
207000,Mimic Tear Ashes,写し身の雫の遺灰,仿身泪滴的骨灰,Попіл сльози імітації,,Прах Ложной Слезы,,
207001,Mimic Tear Ashes +1,写し身の雫の遺灰＋１,仿身泪滴的骨灰＋１,Попіл сльози імітації +1,,Прах Ложной Слезы +1,,
207002,Mimic Tear Ashes +2,写し身の雫の遺灰＋２,仿身泪滴的骨灰＋２,Попіл сльози імітації +2,,Прах Ложной Слезы +2,,
207003,Mimic Tear Ashes +3,写し身の雫の遺灰＋３,仿身泪滴的骨灰＋３,Попіл сльози імітації +3,,Прах Ложной Слезы +3,,
207004,Mimic Tear Ashes +4,写し身の雫の遺灰＋４,仿身泪滴的骨灰＋４,Попіл сльози імітації +4,,Прах Ложной Слезы +4,,
207005,Mimic Tear Ashes +5,写し身の雫の遺灰＋５,仿身泪滴的骨灰＋５,Попіл сльози імітації +5,,Прах Ложной Слезы +5,,
207006,Mimic Tear Ashes +6,写し身の雫の遺灰＋６,仿身泪滴的骨灰＋６,Попіл сльози імітації +6,,Прах Ложной Слезы +6,,
207007,Mimic Tear Ashes +7,写し身の雫の遺灰＋７,仿身泪滴的骨灰＋７,Попіл сльози імітації +7,,Прах Ложной Слезы +7,,
207008,Mimic Tear Ashes +8,写し身の雫の遺灰＋８,仿身泪滴的骨灰＋８,Попіл сльози імітації +8,,Прах Ложной Слезы +8,,
207009,Mimic Tear Ashes +9,写し身の雫の遺灰＋９,仿身泪滴的骨灰＋９,Попіл сльози імітації +9,,Прах Ложной Слезы +9,,
207010,Mimic Tear Ashes +10,写し身の雫の遺灰＋１０,仿身泪滴的骨灰＋１０,Попіл сльози імітації +10,,Прах Ложной Слезы +10,,
208000,Crystalian Ashes,結晶人の遺灰,结晶人的骨灰,Попіл кристальника,,Прах кристалийца,,
208001,Crystalian Ashes +1,結晶人の遺灰＋１,结晶人的骨灰＋１,Попіл кристальника +1,,Прах кристалийца +1,,
208002,Crystalian Ashes +2,結晶人の遺灰＋２,结晶人的骨灰＋２,Попіл кристальника +2,,Прах кристалийца +2,,
208003,Crystalian Ashes +3,結晶人の遺灰＋３,结晶人的骨灰＋３,Попіл кристальника +3,,Прах кристалийца +3,,
208004,Crystalian Ashes +4,結晶人の遺灰＋４,结晶人的骨灰＋４,Попіл кристальника +4,,Прах кристалийца +4,,
208005,Crystalian Ashes +5,結晶人の遺灰＋５,结晶人的骨灰＋５,Попіл кристальника +5,,Прах кристалийца +5,,
208006,Crystalian Ashes +6,結晶人の遺灰＋６,结晶人的骨灰＋６,Попіл кристальника +6,,Прах кристалийца +6,,
208007,Crystalian Ashes +7,結晶人の遺灰＋７,结晶人的骨灰＋７,Попіл кристальника +7,,Прах кристалийца +7,,
208008,Crystalian Ashes +8,結晶人の遺灰＋８,结晶人的骨灰＋８,Попіл кристальника +8,,Прах кристалийца +8,,
208009,Crystalian Ashes +9,結晶人の遺灰＋９,结晶人的骨灰＋９,Попіл кристальника +9,,Прах кристалийца +9,,
208010,Crystalian Ashes +10,結晶人の遺灰＋１０,结晶人的骨灰＋１０,Попіл кристальника +10,,Прах кристалийца +10,,
209000,Ancestral Follower Ashes,祖霊の民の遺灰,祖灵之民的骨灰,Попіл послідовника предків,,Прах почитателя предков,,
209001,Ancestral Follower Ashes +1,祖霊の民の遺灰＋１,祖灵之民的骨灰＋１,Попіл послідовника предків +1,,Прах почитателя предков +1,,
209002,Ancestral Follower Ashes +2,祖霊の民の遺灰＋２,祖灵之民的骨灰＋２,Попіл послідовника предків +2,,Прах почитателя предков +2,,
209003,Ancestral Follower Ashes +3,祖霊の民の遺灰＋３,祖灵之民的骨灰＋３,Попіл послідовника предків +3,,Прах почитателя предков +3,,
209004,Ancestral Follower Ashes +4,祖霊の民の遺灰＋４,祖灵之民的骨灰＋４,Попіл послідовника предків +4,,Прах почитателя предков +4,,
209005,Ancestral Follower Ashes +5,祖霊の民の遺灰＋５,祖灵之民的骨灰＋５,Попіл послідовника предків +5,,Прах почитателя предков +5,,
209006,Ancestral Follower Ashes +6,祖霊の民の遺灰＋６,祖灵之民的骨灰＋６,Попіл послідовника предків +6,,Прах почитателя предков +6,,
209007,Ancestral Follower Ashes +7,祖霊の民の遺灰＋７,祖灵之民的骨灰＋７,Попіл послідовника предків +7,,Прах почитателя предков +7,,
209008,Ancestral Follower Ashes +8,祖霊の民の遺灰＋８,祖灵之民的骨灰＋８,Попіл послідовника предків +8,,Прах почитателя предков +8,,
209009,Ancestral Follower Ashes +9,祖霊の民の遺灰＋９,祖灵之民的骨灰＋９,Попіл послідовника предків +9,,Прах почитателя предков +9,,
209010,Ancestral Follower Ashes +10,祖霊の民の遺灰＋１０,祖灵之民的骨灰＋１０,Попіл послідовника предків +10,,Прах почитателя предков +10,,
210000,Winged Misbegotten Ashes,翼の混種の遺灰,带翼混种的骨灰,Попіл крилатого покруча,,Прах крылатого бастарда,,
210001,Winged Misbegotten Ashes + 1,翼の混種の遺灰＋１,带翼混种的骨灰＋１,Попіл крилатого покруча +1,,Прах крылатого бастарда +1,,
210002,Winged Misbegotten Ashes + 2,翼の混種の遺灰＋２,带翼混种的骨灰＋２,Попіл крилатого покруча +2,,Прах крылатого бастарда +2,,
210003,Winged Misbegotten Ashes + 3,翼の混種の遺灰＋３,带翼混种的骨灰＋３,Попіл крилатого покруча +3,,Прах крылатого бастарда +3,,
210004,Winged Misbegotten Ashes + 4,翼の混種の遺灰＋４,带翼混种的骨灰＋４,Попіл крилатого покруча +4,,Прах крылатого бастарда +4,,
210005,Winged Misbegotten Ashes + 5,翼の混種の遺灰＋５,带翼混种的骨灰＋５,Попіл крилатого покруча +5,,Прах крылатого бастарда +5,,
210006,Winged Misbegotten Ashes + 6,翼の混種の遺灰＋６,带翼混种的骨灰＋６,Попіл крилатого покруча +6,,Прах крылатого бастарда +6,,
210007,Winged Misbegotten Ashes + 7,翼の混種の遺灰＋７,带翼混种的骨灰＋７,Попіл крилатого покруча +7,,Прах крылатого бастарда +7,,
210008,Winged Misbegotten Ashes + 8,翼の混種の遺灰＋８,带翼混种的骨灰＋８,Попіл крилатого покруча +8,,Прах крылатого бастарда +8,,
210009,Winged Misbegotten Ashes + 9,翼の混種の遺灰＋９,带翼混种的骨灰＋９,Попіл крилатого покруча +9,,Прах крылатого бастарда +9,,
